x,y
781732,6883919
781697,6884064
781635,6884096
781755,6883845
781741,6883841
781989,6883800
782027,6884035
781543,6883854
781598,6883955
781924,6883837
781710,6884018
781610,6884089
781653,6884094
781470,6884096
781618,6883911
781619,6884061
781451,6883955
781622,6884109
781514,6883972
781570,6884038
781640,6883964
781532,6883894
781646,6883911
781960,6883810
781558,6883907
781412,6884096
781665,6883846
782001,6883851
781438,6883809
781629,6883976
781818,6883874
781484,6883868
781607,6884000
781661,6884060
781563,6884063
781651,6884246
781557,6883817
782007,6883870
781804,6883814
781857,6883941
782040,6883870
781650,6884032
781977,6884166
781638,6884046
781580,6883837
781592,6883875
781625,6883877
782007,6883894
781919,6883855
781827,6884080
781418,6884079
781717,6883914
781828,6883887
782060,6883898
781717,6883997
781672,6884093
781523,6884032
781448,6883973
781678,6884042
781690,6883912
781578,6883976
781716,6883983
781540,6884019
781387,6884046
781353,6883905
781384,6883976
781364,6884008
781342,6883918
781356,6883872
781396,6883912
782029,6883941
781612,6883868
781436,6884050
781647,6883867
781302,6884074
781373,6883930
781092,6884461
781361,6884049
781346,6883933
781393,6884029
781346,6884080
781404,6883996
781350,6883975
781385,6883849
781386,6884063
781375,6883948
781362,6884088
781406,6883857
781319,6884039
781399,6884013
781406,6883978
781375,6883989
781330,6884080
781330,6883957
781360,6884028
786713,6883056
786728,6883108
786376,6883325
786626,6883174
786391,6883473
786345,6883445
786474,6883057
786581,6883144
786639,6883087
786551,6883097
786647,6883147
786613,6882985
786647,6882986
786643,6882961
786769,6883083
786707,6883124
786759,6883114
786747,6883047
786695,6883082
786462,6883720
786392,6883571
786357,6883690
786595,6882954
786694,6883063
786386,6883708
786444,6883723
786435,6883342
786423,6883372
786387,6883454
786361,6883275
786428,6883535
786415,6883661
786720,6883085
786719,6882997
786502,6883395
786391,6883237
786692,6883046
786614,6883057
786325,6883163
786482,6882954
786321,6883200
786428,6883736
786679,6882953
786465,6883749
786471,6883011
786625,6883072
786563,6883283
786355,6883425
786330,6883407
786351,6883474
786595,6883022
786673,6883126
786655,6883112
786632,6883018
786665,6883092
786737,6883026
786749,6883065
786726,6883010
786700,6882976
786606,6882967
786717,6883141
786698,6883100
786608,6883037
786657,6883170
786655,6883072
786361,6883295
786426,6883597
786375,6883725
786395,6883538
786492,6883768
786405,6883756
786678,6882983
786656,6883039
786649,6883004
786573,6882978
786502,6883317
786330,6883306
786411,6883082
786360,6883343
786397,6883714
786378,6883698
786686,6883159
786402,6883689
786332,6883219
786624,6883000
786510,6883023
786544,6883237
786512,6883252
786681,6883004
786508,6883343
786408,6883076
786653,6883021
786429,6883374
786423,6883349
786613,6883271
786265,6883317
786329,6883262
786201,6883369
786187,6883495
786152,6883589
786310,6883501
786089,6883260
786201,6883320
786177,6883334
786272,6883384
786144,6883456
786239,6883338
786337,6883380
786112,6883325
786193,6883297
786155,6883276
786211,6883177
786076,6883585
786243,6883644
786071,6883659
786139,6883331
786234,6883695
786288,6883603
786177,6883623
786063,6883630
786064,6883531
786088,6883652
785944,6883529
785976,6883530
786210,6883634
786233,6883288
786110,6883256
786256,6883489
786297,6883427
786173,6883245
786311,6883666
786054,6883288
786156,6883451
786232,6883410
786140,6883355
786243,6883169
786207,6883338
786215,6883286
786104,6883189
786282,6883248
786272,6883655
786001,6883520
786219,6883203
786262,6883237
786129,6883462
786097,6883304
786059,6883607
786221,6883678
786100,6883628
786218,6883345
786296,6883194
786252,6883216
786154,6883690
786297,6883693
786188,6883729
786094,6883512
786318,6883697
786291,6883744
786276,6883512
786047,6883469
782304,6883715
786158,6883391
786286,6883461
786084,6883250
786300,6883257
786254,6883713
786099,6883675
786249,6883442
782240,6883556
782565,6883503
782370,6883603
786239,6883127
786284,6883166
786297,6883226
786060,6883510
786064,6883246
786295,6883315
782424,6883748
782294,6883538
782237,6883601
782324,6883732
782295,6883590
782382,6883662
782279,6883578
782013,6883680
781889,6883768
782276,6883719
782251,6883742
782422,6883781
782330,6883542
782207,6883629
782006,6883610
781723,6883564
782026,6883573
782087,6883546
781769,6883598
781622,6883591
782186,6883604
782209,6883753
781575,6883717
781810,6883545
781968,6883785
782215,6883600
782090,6883705
781519,6883605
781566,6883614
781848,6883608
781874,6883689
781527,6883705
781523,6883650
781863,6883638
781729,6883393
781598,6883195
781681,6883246
781581,6883533
781772,6883757
781815,6883655
781651,6883662
781810,6883735
782225,6883724
781848,6883713
781542,6883731
782057,6883664
781862,6883556
782221,6883661
781451,6883757
781478,6883649
781434,6883668
781469,6883573
781533,6883771
781670,6883592
781601,6883298
782014,6883574
781482,6883751
781413,6883797
781725,6883641
782051,6883682
781734,6883680
781919,6883577
782002,6883741
781932,6883676
781703,6883661
781975,6883686
781631,6883639
781790,6883544
782121,6883688
781687,6883578
781650,6883617
782173,6883648
781828,6883577
781727,6883605
781519,6883746
781822,6883598
782066,6883572
781704,6883687
781558,6883693
782000,6883583
782164,6883678
781542,6883669
781613,6883754
781514,6883680
781423,6883758
781429,6883734
781703,6883757
781598,6883761
781954,6883566
781829,6883704
782053,6883760
781644,6883660
781607,6883638
781757,6883763
781682,6883645
781966,6883719
781957,6883682
781735,6883763
781676,6883799
781504,6883798
781721,6883670
781701,6883641
781762,6883635
782064,6883782
781643,6883557
781695,6883602
781696,6883522
781495,6883776
781424,6883683
781626,6883726
781615,6883659
782175,6883692
782152,6883625
782037,6883790
781589,6883571
781445,6883624
781627,6883686
781743,6883529
781744,6883680
781751,6883799
781529,6883803
781716,6883594
781666,6883560
781934,6883017
781559,6883492
781924,6883218
781646,6883697
781867,6883725
781979,6883563
781769,6883717
782055,6883717
782141,6883716
781973,6883609
781974,6883584
781614,6883605
781582,6883742
781438,6883651
782133,6883554
781472,6883727
781569,6883778
781928,6883416
781418,6883778
781973,6883650
781752,6883312
781673,6883690
782158,6883523
781447,6883777
781638,6883090
781433,6883682
781773,6883793
782131,6883749
781763,6883662
781505,6883722
782055,6883735
781557,6883757
781460,6883701
782199,6883658
781442,6883793
781474,6883693
780827,6883114
780734,6883012
780742,6883068
781387,6883361
781027,6883377
780736,6883081
780802,6883085
780829,6883036
780928,6883004
780204,6883562
780559,6883074
780404,6883281
780207,6883034
788443,6882391
788427,6882324
788135,6882403
788620,6882410
788541,6882298
788540,6882465
788375,6882544
788715,6882301
788413,6882480
788238,6882440
788335,6882554
788258,6882339
788300,6882267
788138,6882330
788184,6882412
788433,6882422
788272,6882441
788424,6882390
788502,6882324
788109,6882397
788463,6882217
788665,6882336
788336,6882517
788278,6882468
788316,6882645
788266,6882598
788277,6882518
788220,6882415
788201,6882457
788459,6882292
788402,6882227
788481,6882307
788485,6882380
788464,6882394
788361,6882485
788296,6882506
788391,6882447
788352,6882407
788423,6882298
788467,6882274
788439,6882342
788424,6882230
788435,6882373
788360,6882560
788351,6882503
788398,6882298
788625,6882556
788123,6882370
788366,6882608
788303,6882401
788233,6882465
788116,6882704
788301,6882428
788328,6882300
788159,6882401
788140,6882385
788378,6882486
788303,6882481
788459,6882464
788381,6882231
788382,6882344
